"","UW_Date","exposure_id","tenure","pet_gender","pet_de_sexed","pet_de_sexed_age","pet_is_switcher","nb_policy_first_inception_date","pet_age_months","nb_contribution","nb_excess","nb_address_type_adj","nb_suburb","nb_postcode","nb_state","person_dob","nb_contribution_excess","owner_age_years","nb_number_of_breeds","nb_average_breed_size","nb_breed_type","nb_breed_trait","nb_breed_name_unique","nb_breed_name_unique_concat","is_multi_pet_plan","lead_date_day","quote_date","quote_time_group","exposure_id_1","earned_units","Total_Earned","claim_nb","Total_claim_amount","Total_claim_paid","claim_freq","sa2_code","qi","density","severity","frequency","pet_is_male","nb_address_type_adj_numerical","nb_state_num","nb_breed_type_num","nb_breed_trait_num","is_multi_pet_plan_num","quote_time_group_num","size_encoding","owner_x_pet_age","age_breed_interaction","age_breed_interaction_bins","person_age","person_age_group","pet_age_year","nb_breed_trait_num_encoded"
"7648",2024-08-01,"exposure_3b2e968b-33d0-490a-aca0-d1a2d77c1d27",3,"male","true","7-12 mo","false",2024-05-14,57,80,200,"House","Greenbank","4124","QLD",2000-07-25,80200,23,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","true",1970-01-01,2024-05-15,"Evening (18:00 - 23:59)","exposure_3b2e968b-33d0-490a-aca0-d1a2d77c1d27",1,3.54838709677419,0,0,0,0,"310041296","Poor",NA,NA,0,1,2,4,3,16,2,2,1,8,10,12,24,2,4.75,11
"7649",2024-08-01,"exposure_3c36d672-16ac-49d8-886c-13f9ea24b2de",1,"male","true","4-6 mo","false",2024-07-27,37,80,100,"Apartment","Kogarah","2217","NSW",2001-01-10,80100,23,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","true",1970-01-01,2024-07-28,"Evening (18:00 - 23:59)","exposure_3c36d672-16ac-49d8-886c-13f9ea24b2de",1,1.12903225806452,0,0,0,0,"119041376","Poor",NA,NA,0,1,1,2,3,16,2,2,1,5,10,8,23,2,3.08333333333333,11
"7650",2024-08-01,"exposure_3d1e0690-54e1-45d1-8ae5-7ad80842650b",6,"male","true","1-2 yr","",2024-02-08,31,80,0,"House","Leopold","3224","VIC",1997-05-06,800,26,1,3,"purebred","shepherd type","german shepherd","german shepherd","false",1970-01-01,2024-02-08,"Afternoon (12:00 - 17:59)","exposure_3d1e0690-54e1-45d1-8ae5-7ad80842650b",1,6.72413793103448,0,0,0,0,"203021044","Good",483.9,NA,0,1,2,7,3,12,1,1,1,5,10,19,27,2,2.58333333333333,16
"7651",2024-08-01,"exposure_3d6e1ff6-6bd6-4fe8-ba41-671c10d601a2",5,"male","false","","",2024-03-18,12,100,100,"House","whalan","2770","NSW",1990-03-05,100100,34,1,1,"unnamed cross","unknown","jack russell terrier cross","jack russell terrier cross","false",1970-01-01,2024-03-19,"Afternoon (12:00 - 17:59)","exposure_3d6e1ff6-6bd6-4fe8-ba41-671c10d601a2",1,5.41935483870968,1,185.454545454545,94.5454545454545,0.18452380952381,"116031313","Poor",3064.5,5.22280981403989,0.18452380952381,1,2,2,4,19,1,1,1,3,10,3,34,2,1,14
"7652",2024-08-01,"exposure_3dee0c1b-8d20-40aa-9090-6abfe491cb11",7,"male","false","","",2024-01-03,57,80,100,"House","Minyama","4575","QLD",1949-07-21,80100,74,1,1,"purebred","white fluffy","maltese","maltese","false",1970-01-01,2024-01-02,"Evening (18:00 - 23:59)","exposure_3dee0c1b-8d20-40aa-9090-6abfe491cb11",1,8,0,0,0,0,"316011415","Poor",1653.2,NA,0,1,2,4,3,21,1,2,1,10,10,12,75,4,4.75,1
"7653",2024-08-01,"exposure_196d87a9-e5cb-4f46-ac58-011fe8cd376c",1,"male","false","","",2024-07-15,48,80,200,"House","The Gap","4061","QLD",1978-05-02,80200,46,1,1,"purebred","spitz related","schnauzerminiature","schnauzerminiature","false",1970-01-01,2024-07-16,"Evening (18:00 - 23:59)","exposure_196d87a9-e5cb-4f46-ac58-011fe8cd376c",1,1.51612903225806,0,0,0,0,"304041100","Poor",1458.3,NA,0,1,2,4,3,15,1,2,1,10,10,10,46,3,4,15
"7654",2024-08-01,"exposure_00323881-4881-4119-828e-7d9b472b50bd",9,"female","true","1-2 yr","",2023-11-06,36,90,100,"House","Spring Gully","3550","VIC",1976-04-08,90100,47,1,3,"unnamed cross","unknown","labrador retriever cross","labrador retriever cross","false",1970-01-01,2023-11-07,"Morning (05:00 - 11:59)","exposure_00323881-4881-4119-828e-7d9b472b50bd",1,8,0,0,0,0,"202011018","Poor",909.5,NA,0,0,2,7,4,19,1,4,1,10,10,22,48,3,3,14
"7655",2024-08-01,"exposure_050d63db-da51-4a80-be49-44b73cc08f05",5,"female","false","","",2024-03-19,5,90,100,"House","Newstead","4006","QLD",1998-05-08,90100,25,1,1,"purebred","spitz related","pomeranian","pomeranian","false",1970-01-01,2024-03-20,"Afternoon (12:00 - 17:59)","exposure_050d63db-da51-4a80-be49-44b73cc08f05",1,5.38709677419355,2,584.172727272727,443.936363636364,0.37125748502994,"305011106","Poor",8643.4,5.67704952441613,0.37125748502994,0,2,4,3,15,1,1,1,1,5,1,26,2,0.416666666666667,15
"7656",2024-08-01,"exposure_06f50b29-6af2-474b-9204-f7f4b944d250",3,"female","true","7-12 mo","true",2024-05-29,47,80,200,"House","Hatton Vale","4341","QLD",1988-01-02,80200,36,2,1,"cross","cross","cross","dachshundminiature smooth haired, fox terrierminiature","true",1970-01-01,2024-05-26,"Afternoon (12:00 - 17:59)","exposure_06f50b29-6af2-474b-9204-f7f4b944d250",1,3.06451612903226,0,0,0,0,"310021280","Acceptable",30.8,NA,0,0,2,4,1,5,2,1,1,10,10,10,36,2,3.91666666666667,5
"7657",2024-08-01,"exposure_0779fd87-3d6b-442a-b329-b091156b8a7b",2,"male","false","","false",2024-05-31,5,80,200,"House","Whitfield","4870","QLD",2000-07-26,80200,23,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","false",1970-01-01,2024-04-24,"Morning (05:00 - 11:59)","exposure_0779fd87-3d6b-442a-b329-b091156b8a7b",1,3.7741935483871,0,0,0,0,"306011138","Poor",1112.4,NA,0,1,2,4,3,14,1,4,1,1,10,2,24,2,0.416666666666667,4
"7658",2024-08-01,"exposure_0d1bf674-632f-4e1c-8023-1df37c8bef70",9,"male","true","1-2 yr","",2023-11-15,49,80,100,"House","Maroubra","2035","NSW",1989-07-27,80100,34,1,2,"purebred","collie related","border collie","border collie","true",1970-01-01,2023-11-01,"Morning (05:00 - 11:59)","exposure_0d1bf674-632f-4e1c-8023-1df37c8bef70",1,8,0,0,0,0,"117011323","Poor",5059,NA,0,1,2,2,3,4,2,4,1,10,10,20,35,2,4.08333333333333,6
"7659",2024-08-01,"exposure_0f3fdf7a-659a-4124-9618-01be77af6db6",1,"female","false","","",2024-07-20,14,80,200,"House","Maylands","6051","WA",1983-02-22,80200,41,1,2,"purebred","spitz related","shiba inu","shiba inu","false",1970-01-01,2024-07-14,"Afternoon (12:00 - 17:59)","exposure_0f3fdf7a-659a-4124-9618-01be77af6db6",0,0.354838709677419,0,0,0,0,"503021039","Poor",2558.9,NA,0,0,2,8,3,15,1,1,1,4,10,6,41,3,1.16666666666667,15
"7660",2024-08-01,"exposure_0fbe3cb9-bb9e-489a-bc90-8e070fa37e7b",1,"male","false","","",2024-07-01,4,100,200,"House","Glenelg East","5045","SA",1992-07-17,100200,32,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","false",1970-01-01,2024-07-02,"Morning (05:00 - 11:59)","exposure_0fbe3cb9-bb9e-489a-bc90-8e070fa37e7b",1,2,0,0,0,0,"403011057","Acceptable",2946.5,NA,0,1,2,5,3,14,1,4,1,1,8,2,32,2,0.333333333333333,4
"7661",2024-08-01,"exposure_10698ae9-a9b0-4703-b989-66d45a7e0de6",0,"male","true","1-2 yr","true",2024-08-09,27,80,100,"House","Killarney Vale","2261","NSW",1995-01-15,80100,29,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2024-07-27,"Morning (05:00 - 11:59)","exposure_10698ae9-a9b0-4703-b989-66d45a7e0de6",0.709677419354839,0.709677419354839,0,0,0,0,"102011041","Poor",786.3,NA,0,1,2,2,3,10,1,4,1,5,10,17,29,2,2.25,9
"7662",2024-08-01,"exposure_13ef7866-c928-4b2d-a044-7a5b5f806997",10,"male","true","4-6 mo","",2023-10-21,59,80,100,"House","West End","4810","QLD",1991-07-26,80100,32,1,2,"unnamed cross","unknown","australian cattle dog cross","australian cattle dog cross","false",1970-01-01,2023-10-22,"Afternoon (12:00 - 17:59)","exposure_13ef7866-c928-4b2d-a044-7a5b5f806997",1,8,0,0,0,0,"318021469","Poor",80.7,NA,0,1,2,4,4,19,1,1,1,10,10,24,33,2,4.91666666666667,14
"7663",2024-08-01,"exposure_163063bf-070d-4113-8293-55fac9ed2150",0,"female","true","1-2 yr","true",2024-08-13,32,80,200,"Apartment","Perth","6000","WA",2000-04-06,80200,24,1,2,"purebred","brachycephalic","french bulldog","french bulldog","false",1970-01-01,2024-07-21,"Morning (05:00 - 11:59)","exposure_163063bf-070d-4113-8293-55fac9ed2150",0.580645161290323,0.580645161290323,0,0,0,0,"503021037","Poor",12,NA,0,0,1,8,3,2,1,4,1,5,10,13,24,2,2.66666666666667,10
"7664",2024-08-01,"exposure_1b99eaf1-715c-42fd-9352-8e4b83c3841a",2,"male","false","","false",2024-06-16,6,80,100,"House","Currumbin Waters","4223","QLD",1977-04-07,80100,47,2,1,"cross","cross","cross","mal-shi, poodletoy","true",1970-01-01,2024-06-17,"Evening (18:00 - 23:59)","exposure_1b99eaf1-715c-42fd-9352-8e4b83c3841a",1,2.46666666666667,0,0,0,0,"309021231","Poor",1626.4,NA,0,1,2,4,1,5,2,2,1,2,6,2,47,3,0.5,5
"7665",2024-08-01,"exposure_20b57731-e50d-4847-8b2d-923fc53e5a69",2,"male","false","","",2024-06-09,38,80,100,"House","Belrose","2085","NSW",1974-09-26,80100,49,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2024-06-07,"Afternoon (12:00 - 17:59)","exposure_20b57731-e50d-4847-8b2d-923fc53e5a69",1,2.7,0,0,0,0,"122031428","Good",NA,NA,0,1,2,2,2,20,1,1,1,10,10,23,50,3,3.16666666666667,8
"7666",2024-08-01,"exposure_213cdfb3-b0a7-4b1b-859d-f94c70f0ed1c",3,"male","true","1-2 yr","true",2024-05-08,26,80,100,"Apartment","Kilsyth","3137","VIC",1998-09-20,80100,25,2,2,"cross","cross","cross","beagle, harrier","true",1970-01-01,2024-05-08,"Evening (18:00 - 23:59)","exposure_213cdfb3-b0a7-4b1b-859d-f94c70f0ed1c",0.347826086956522,3.08976157082749,0,0,0,0,"211031263","Poor",1203,NA,0,1,1,7,1,5,2,2,1,4,10,11,26,2,2.16666666666667,5
"7667",2024-08-01,"exposure_21875d41-5e92-484e-b4a3-e7f4f4e54c39",7,"female","false","","",2024-01-14,5,90,100,"House","Westmeadows","3049","VIC",1966-03-01,90100,57,1,1,"purebred","terrier","jack russell terrier","jack russell terrier","true",1970-01-01,2024-01-15,"Morning (05:00 - 11:59)","exposure_21875d41-5e92-484e-b4a3-e7f4f4e54c39",1,7.54838709677419,0,0,0,0,"210051245","Poor",1304.5,NA,0,0,2,7,3,17,2,4,1,2,5,1,58,3,0.416666666666667,3
"7668",2024-08-01,"exposure_2338977b-adc1-44ff-8aea-95fe8bd14c62",1,"male","true","7-12 mo","false",2024-07-29,17,90,200,"House","Elizabeth North","5113","SA",1981-09-16,90200,42,1,2,"purebred","teckel","dachshundstandard smooth haired","dachshundstandard smooth haired","false",1970-01-01,2024-07-30,"Evening (18:00 - 23:59)","exposure_2338977b-adc1-44ff-8aea-95fe8bd14c62",1,1.06451612903226,0,0,0,0,"402021029","Poor",2062,NA,0,1,2,5,3,16,1,2,1,4,10,7,43,3,1.41666666666667,11
"7669",2024-08-01,"exposure_234b1689-410f-4e22-868b-715090333fda",8,"male","false","","",2023-12-26,5,80,100,"House","Balgownie","2519","NSW",1973-06-07,80100,50,1,2,"unnamed cross","unknown","poodle cross","poodle cross","true",1970-01-01,2023-12-27,"Morning (05:00 - 11:59)","exposure_234b1689-410f-4e22-868b-715090333fda",1,8,0,0,0,0,"107041144","Acceptable",1788.2,NA,0,1,2,2,4,19,2,4,1,2,10,2,51,3,0.416666666666667,14
"7670",2024-08-01,"exposure_261fcddd-d692-4261-afcf-d3edff3ace0b",1,"male","true","7-12 mo","true",2024-06-30,29,80,200,"House","Bahrs Scrub","4207","QLD",1992-01-02,80200,32,1,3,"purebred","retriever","labrador retriever","labrador retriever","true",1970-01-01,2024-06-13,"Afternoon (12:00 - 17:59)","exposure_261fcddd-d692-4261-afcf-d3edff3ace0b",1,2,0,0,0,0,"309071254","Poor",33.8,NA,0,1,2,4,3,10,2,1,1,6,10,18,32,2,2.41666666666667,9
"7671",2024-08-01,"exposure_278f26c3-d881-41c5-ab14-7c051e76599c",6,"female","false","","",2024-02-11,5,80,100,"House","Seaford","5169","SA",1983-08-23,80100,40,1,1,"purebred","brachycephalic","boston terrier","boston terrier","false",1970-01-01,2024-02-12,"Afternoon (12:00 - 17:59)","exposure_278f26c3-d881-41c5-ab14-7c051e76599c",1,6.62068965517241,3,7110.58181818182,5615.72727272727,0.453125,"403041083","Good",67.5,7.77072706174911,0.453125,0,2,5,3,2,1,1,1,2,5,1,41,3,0.416666666666667,10
"7672",2024-08-01,"exposure_285f707d-33a8-4b49-8dd3-1f2ac4311f90",7,"male","false","","",2024-01-21,7,100,100,"House","Narre Warren North","3804","VIC",1970-05-24,100100,53,1,1,"unnamed cross","unknown","maltese cross","maltese cross","false",1970-01-01,2024-01-22,"Evening (18:00 - 23:59)","exposure_285f707d-33a8-4b49-8dd3-1f2ac4311f90",1,7.32258064516129,0,0,0,0,"211051274","Acceptable",179,NA,0,1,2,7,4,19,1,2,1,3,7,2,54,3,0.583333333333333,14
"7673",2024-08-01,"exposure_28821bc7-52c8-4de0-873a-5a18d5737fc8",1,"male","false","","",2024-07-21,3,80,200,"House","South Perth","6151","WA",1975-03-21,80200,49,1,2,"purebred","spitz related","siberian husky","siberian husky","false",1970-01-01,2024-07-21,"Evening (18:00 - 23:59)","exposure_28821bc7-52c8-4de0-873a-5a18d5737fc8",1,1.32258064516129,0,0,0,0,"506021123","Good",2329,NA,0,1,2,8,3,15,1,2,1,1,6,2,49,3,0.25,15
"7674",2024-08-01,"exposure_2dbdcf7f-b425-4212-bc7b-105e447044b4",9,"female","false","","",2023-11-28,3,80,100,"House","Enoggera","4051","QLD",1978-02-23,80100,45,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2023-11-28,"Evening (18:00 - 23:59)","exposure_2dbdcf7f-b425-4212-bc7b-105e447044b4",1,8,0,0,0,0,"302011025","Poor",2566.1,NA,0,0,2,4,3,4,1,2,1,1,6,2,46,3,0.25,6
"7675",2024-08-01,"exposure_2e032086-bd93-4140-a8d2-ae391bf5ecc4",1,"female","true","7-12 mo","false",2024-07-16,46,90,200,"Apartment","Balmain","2041","NSW",1966-04-16,90200,58,1,3,"purebred","terrier","airedale terrier","airedale terrier","false",1970-01-01,2024-07-17,"Morning (05:00 - 11:59)","exposure_2e032086-bd93-4140-a8d2-ae391bf5ecc4",1,1.48387096774194,0,0,0,0,"120021387","Good",6105,NA,0,0,1,2,3,17,1,4,1,10,10,28,58,3,3.83333333333333,3
"7676",2024-08-01,"exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7",8,"male","false","","",2023-12-29,10,80,100,"House","Rangeville","4350","QLD",1999-09-08,80100,24,1,1,"purebred","spitz related","schnauzerminiature","schnauzerminiature","true",1970-01-01,2023-12-30,"Morning (05:00 - 11:59)","exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7",1,8,3,1300.09090909091,717.890909090909,0.375,"307021180","Acceptable",3.7,6.07157718240645,0.375,1,2,4,3,15,2,4,1,2,10,2,25,2,0.833333333333333,15
"7677",2024-08-01,"exposure_3219a464-1721-4bcb-b249-32b7dd2de4c5",0,"male","false","","",2024-08-04,3,80,200,"House","Wollongong","2500","NSW",2001-04-23,80200,23,1,2,"cross","","bordoodle","bordoodle","false",1970-01-01,2024-08-05,"Afternoon (12:00 - 17:59)","exposure_3219a464-1721-4bcb-b249-32b7dd2de4c5",0.870967741935484,0.870967741935484,0,0,0,0,"107041144","Acceptable",1788.2,NA,0,1,2,2,1,1,1,1,1,1,6,2,23,2,0.25,13
"7678",2024-08-01,"exposure_32e8ba5a-7091-4d43-8e1d-4a0e1ccee892",1,"male","false","","false",2024-07-09,9,80,200,"House","Baringa","4551","QLD",1968-05-23,80200,56,1,1,"purebred","teckel","dachshundminiature wire haired","dachshundminiature wire haired","false",1970-01-01,2024-07-09,"Evening (18:00 - 23:59)","exposure_32e8ba5a-7091-4d43-8e1d-4a0e1ccee892",1,1.70967741935484,0,0,0,0,"316021417","Poor",1855.4,NA,0,1,2,4,3,16,1,2,1,3,9,2,56,3,0.75,11
"7679",2024-08-01,"exposure_33165403-4096-43b9-a91b-32ca1d42d8b3",2,"female","false","","false",2024-06-24,3,80,200,"Apartment","Oatlands","2117","NSW",1970-02-13,80200,54,1,1,"purebred","water dog","poodleminiature","poodleminiature","false",1970-01-01,2024-06-25,"Evening (18:00 - 23:59)","exposure_33165403-4096-43b9-a91b-32ca1d42d8b3",1,2.2,1,956.181818181818,619.490909090909,0.454545454545455,"125021476","Acceptable",NA,6.86294808135092,0.454545454545455,0,1,2,3,20,1,2,1,1,3,1,54,3,0.25,8
"7680",2024-08-01,"exposure_3452d488-95df-4116-9538-600ac8deb524",9,"female","false","","",2023-11-05,4,80,100,"House","Croydon","3136","VIC",1957-09-13,80100,66,1,2,"purebred","brachycephalic","staffordshire bull terrier","staffordshire bull terrier","true",1970-01-01,2023-11-06,"Morning (05:00 - 11:59)","exposure_3452d488-95df-4116-9538-600ac8deb524",1,8,0,0,0,0,"211031264","Poor",NA,NA,0,0,2,7,3,2,2,4,1,2,8,2,67,4,0.333333333333333,10
"7681",2024-08-01,"exposure_37dcb1af-717d-4de9-a02d-cb0e1f168f16",4,"female","false","","",2024-04-29,38,80,100,"House","Singleton","6175","WA",1984-09-20,80100,39,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","false",1970-01-03,2024-04-07,"Evening (18:00 - 23:59)","exposure_37dcb1af-717d-4de9-a02d-cb0e1f168f16",1,4.03333333333333,0,0,0,0,"507051191","Good",1692.1,NA,0,0,2,8,3,16,1,2,1,9,10,8,40,3,3.16666666666667,11
"7682",2024-08-01,"exposure_380844ec-e068-4a60-b475-d59c52316fce",0,"male","false","","false",2024-08-17,3,90,200,"House","Elsternwick","3185","VIC",1970-03-22,90200,54,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-08-18,"Afternoon (12:00 - 17:59)","exposure_380844ec-e068-4a60-b475-d59c52316fce",0.451612903225806,0.451612903225806,0,0,0,0,"206051134","Poor",6943.4,NA,0,1,2,7,2,20,1,1,1,1,3,1,54,3,0.25,8
"7683",2024-08-01,"exposure_385adb9f-0ab1-4d9c-bc3d-480cc6b60f70",1,"female","true","4-6 mo","false",2024-07-24,63,80,200,"House","Epping","2121","NSW",1995-07-04,80200,29,2,1,"cross","cross","cross","maltese cross, shih tzu","false",1970-01-01,2024-07-25,"Afternoon (12:00 - 17:59)","exposure_385adb9f-0ab1-4d9c-bc3d-480cc6b60f70",1,1.2258064516129,0,0,0,0,"125021476","Acceptable",NA,NA,0,0,2,2,1,5,1,1,1,10,10,13,29,2,5.25,5
"7684",2024-08-01,"exposure_3cd0eacf-1f7a-4040-bead-3d978083351d",8,"male","true","7-12 mo","",2023-12-13,14,80,100,"Apartment","Daisy Hill","4127","QLD",1973-01-23,80100,50,2,1,"cross","cross","cross","fox terrier cross, poodletoy","false",1970-01-01,2023-12-14,"Afternoon (12:00 - 17:59)","exposure_3cd0eacf-1f7a-4040-bead-3d978083351d",1,8,2,330,102.4,0.25,"303031064","Poor",263.1,5.10594547390058,0.25,1,1,4,1,5,1,1,1,4,10,3,51,3,1.16666666666667,5
"7685",2024-08-01,"exposure_41ecdd1f-e802-40de-b7fa-ab8958d075fb",5,"male","false","","",2024-03-04,13,80,100,"House","Greenfields","6210","WA",1990-04-15,80100,33,1,2,"purebred","sighthound","whippet","whippet","true",1970-01-01,2024-02-22,"Evening (18:00 - 23:59)","exposure_41ecdd1f-e802-40de-b7fa-ab8958d075fb",1,6,1,125,27.2727272727273,0.166666666666667,"502011022","Poor",1101,4.8283137373023,0.166666666666667,1,2,8,3,13,2,2,1,3,10,6,34,2,1.08333333333333,7
"7686",2024-08-01,"exposure_42846a89-b530-4286-a98a-489e7460a50e",5,"female","false","","",2024-03-12,3,80,100,"House","Caulfield South","3162","VIC",1995-02-27,80100,29,1,4,"purebred","shepherd type","bernese mountain dog","bernese mountain dog","false",1970-01-01,2024-03-13,"Morning (05:00 - 11:59)","exposure_42846a89-b530-4286-a98a-489e7460a50e",1,5.61290322580645,1,160.772727272727,32.4181818181818,0.17816091954023,"208021178","Good",3933.1,5.07999173584716,0.17816091954023,0,2,7,3,12,1,4,0,1,10,3,29,2,0.25,16
"7687",2024-08-01,"exposure_46afdcd6-842e-42c1-b2d8-d04b4e7bb820",1,"male","true","4-6 mo","true",2024-07-06,18,80,200,"House","Balmain","2041","NSW",1996-01-06,80200,28,2,1,"cross","cross","cross","cavoodle, shih tzu","true",1970-01-01,2024-06-29,"Afternoon (12:00 - 17:59)","exposure_46afdcd6-842e-42c1-b2d8-d04b4e7bb820",1,1.80645161290323,0,0,0,0,"120021387","Good",6105,NA,0,1,2,2,1,5,2,1,1,3,10,4,28,2,1.5,5
"7688",2024-08-01,"exposure_486f5dae-cca5-4b3c-9a5f-6928b744fd4c",7,"male","false","","",2024-01-04,3,100,100,"House","Balmain","2041","NSW",1989-10-08,100100,34,1,1,"unnamed cross","unknown","jack russell terrier cross","jack russell terrier cross","false",1970-01-01,2024-01-05,"Afternoon (12:00 - 17:59)","exposure_486f5dae-cca5-4b3c-9a5f-6928b744fd4c",1,7.87096774193548,0,0,0,0,"120021387","Good",6105,NA,0,1,2,2,4,19,1,1,1,1,3,1,35,2,0.25,14
"7689",2024-08-01,"exposure_4880713c-afef-4b04-83db-50dae66339bc",3,"female","false","","",2024-05-06,2,80,200,"House","Palmview","4553","QLD",1991-04-09,80200,33,1,1,"purebred","sighthound","italian greyhound","italian greyhound","false",1970-01-01,2024-05-07,"Morning (05:00 - 11:59)","exposure_4880713c-afef-4b04-83db-50dae66339bc",1,3.80645161290323,0,0,0,0,"316011414","Poor",603.5,NA,0,0,2,4,3,13,1,4,1,1,2,1,33,2,0.166666666666667,7
"7690",2024-08-01,"exposure_496900fb-2faa-41b1-a965-b756918b5ccb",0,"male","false","","false",2024-08-11,6,90,0,"House","Longreach","4730","QLD",1973-10-10,900,50,2,1,"cross","cross","cross","maltese cross, shih tzu","false",1970-01-01,2024-08-12,"Afternoon (12:00 - 17:59)","exposure_496900fb-2faa-41b1-a965-b756918b5ccb",0.645161290322581,0.645161290322581,0,0,0,0,"315031410","Acceptable",0,NA,0,1,2,4,1,5,1,1,1,2,6,2,51,3,0.5,5
"7691",2024-08-01,"exposure_4ae819d7-2a0d-469b-b0d9-d9096ff0dc57",4,"male","true","2+ yr","false",2024-04-17,107,80,200,"House","Highton","3216","VIC",1992-08-07,80200,31,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-18,"Evening (18:00 - 23:59)","exposure_4ae819d7-2a0d-469b-b0d9-d9096ff0dc57",1,4.43333333333333,0,0,0,0,"203011036","Acceptable",7.5,NA,0,1,2,7,3,10,1,2,1,10,10,41,32,2,8.91666666666667,9
"7692",2024-08-01,"exposure_4bbd13b2-9c69-4ad4-9c58-6dc4cc0c25d0",8,"female","true","7-12 mo","",2023-12-14,27,80,0,"House","Waikiki","6169","WA",1968-11-30,800,55,1,1,"purebred","white fluffy","maltese","maltese","true",1970-01-01,2023-12-04,"Morning (05:00 - 11:59)","exposure_4bbd13b2-9c69-4ad4-9c58-6dc4cc0c25d0",1,8,3,663.454545454545,404.763636363636,0.375,"507051186","Poor",1789.9,5.39884805552991,0.375,0,2,8,3,21,2,4,1,9,10,6,55,3,2.25,1
"7693",2024-08-01,"exposure_4cad7f4e-7b87-4dab-8fab-160da5123138",3,"male","false","","false",2024-05-30,4,80,100,"House","Tighes Hill","2297","NSW",1976-05-06,80100,48,2,2.5,"cross","cross","cross","labrador retriever cross, australian cattle dogred heeler","false",1970-01-01,2024-05-31,"Afternoon (12:00 - 17:59)","exposure_4cad7f4e-7b87-4dab-8fab-160da5123138",1,3.03333333333333,0,0,0,0,"111031227","Good",2097.6,NA,0,1,2,2,1,5,1,1,0,2,10,2,48,3,0.333333333333333,5
"7694",2024-08-01,"exposure_4d44dd30-e952-41dd-8d1b-7b04edd34a20",2,"male","true","7-12 mo","false",2024-06-21,15,80,200,"House","Dennes Point","7150","TAS",1978-10-21,80200,45,1,2,"unnamed cross","unknown","collie - rough cross","collie - rough cross","true",1970-01-01,2024-06-22,"Evening (18:00 - 23:59)","exposure_4d44dd30-e952-41dd-8d1b-7b04edd34a20",1,2.3,0,0,0,0,"601041024","Poor",59.2,NA,0,1,2,6,4,19,2,2,1,4,10,6,46,3,1.25,14
"7695",2024-08-01,"exposure_51710ec8-128d-49f0-9a11-5f8b0251b90d",4,"female","true","2+ yr","false",2024-04-09,50,80,100,"House","Seacombe Gardens","5047","SA",1956-02-21,80100,68,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-04-10,"Morning (05:00 - 11:59)","exposure_51710ec8-128d-49f0-9a11-5f8b0251b90d",1,4.7,0,0,0,0,"403021060","Poor",814.2,NA,0,0,2,5,2,20,1,4,1,10,10,10,68,4,4.16666666666667,8
"7696",2024-08-01,"exposure_51ad92fd-76a5-4add-b916-b900e9ae1e51",5,"male","false","","",2024-03-26,2,90,100,"House","Chatswood","2067","NSW",1987-08-01,90100,36,1,2,"purebred","spitz related","shiba inu","shiba inu","false",1970-01-01,2024-03-26,"Evening (18:00 - 23:59)","exposure_51ad92fd-76a5-4add-b916-b900e9ae1e51",1,5.16129032258065,1,527.363636363636,392.809090909091,0.19375,"121011398","Poor",NA,6.26789032266769,0.19375,1,2,2,3,15,1,2,1,1,4,1,37,2,0.166666666666667,15
"7697",2024-08-01,"exposure_5410f497-283e-4ed8-a3a5-5e6b05c759d8",9,"female","false","","",2023-11-20,3,80,100,"House","Chandler","4155","QLD",1972-05-20,80100,51,1,2,"purebred","brachycephalic","french bulldog","french bulldog","false",1970-01-01,2023-11-21,"Afternoon (12:00 - 17:59)","exposure_5410f497-283e-4ed8-a3a5-5e6b05c759d8",1,8,0,0,0,0,"301011002","Poor",236.5,NA,0,0,2,4,3,2,1,1,1,1,6,2,52,3,0.25,10
